starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	5	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:05 2014	1416405905	1	5	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	5
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:05 2014	1416405905	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	6	6	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:05 2014	1416405905	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:05 2014	1416405905	0	7	7	7
Wed Nov 19 19:35:05 2014	1416405905	0	7	7	7
Wed Nov 19 19:35:05 2014	1416405905	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:05 2014	1416405905	1	6	7	6
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	7	7	7
Wed Nov 19 19:35:06 2014	1416405906	0	8	8	8
Wed Nov 19 19:35:05 2014	1416405905	1	7	8	7
Wed Nov 19 19:35:06 2014	1416405906	0	8	8	8
Wed Nov 19 19:35:06 2014	1416405906	0	8	8	8
Wed Nov 19 19:35:05 2014	1416405905	1	8	9	8
Wed Nov 19 19:35:06 2014	1416405906	0	9	9	9
Wed Nov 19 19:35:06 2014	1416405906	0	9	9	9
Wed Nov 19 19:35:06 2014	1416405906	0	9	10	9
Wed Nov 19 19:35:06 2014	1416405906	0	10	10	10
Wed Nov 19 19:35:06 2014	1416405906	0	10	10	10
Wed Nov 19 19:35:06 2014	1416405906	0	10	10	10
Wed Nov 19 19:35:06 2014	1416405906	0	10	10	10
Wed Nov 19 19:35:06 2014	1416405906	0	203	203	203
Wed Nov 19 19:35:06 2014	1416405906	0	207	207	207
Wed Nov 19 19:35:06 2014	1416405906	0	208	208	208
Wed Nov 19 19:35:05 2014	1416405905	1	209	210	209
Wed Nov 19 19:35:06 2014	1416405906	0	416	416	415
Wed Nov 19 19:35:05 2014	1416405905	1	417	418	417
